T(K),P(bar),"H2O,wt%"
485.712,1094.5,4.89834
488.254,1094.5,4.89834
490.797,1094.5,4.89834
493.339,1094.5,4.89834
495.881,1094.5,4.89834
498.424,1094.5,4.89834
500.966,1094.5,4.89834
503.508,1094.5,4.89834
506.051,1094.5,4.89834
508.593,1094.5,4.89834
511.136,1094.5,4.89834
513.678,1094.5,4.89834
516.22,1094.5,4.89834
518.763,1094.5,4.89834
521.305,1094.5,4.89834
523.847,1094.5,4.89834
526.39,1094.5,4.89834
528.932,1094.5,4.89834
531.475,1094.5,4.89834
534.017,1094.5,4.89834
536.559,1094.5,4.89834
539.102,1094.5,4.84182
541.644,1094.5,4.77805
544.186,1094.5,4.77771
546.729,1094.5,4.77745
549.271,1094.5,4.77717
551.814,1094.5,4.77677
554.356,1094.5,4.77619
556.898,1094.5,4.77569
559.441,1094.5,4.77517
