T(K),P(bar),"H2O,wt%"
1660.29,1047.25,0.0
1662.83,1047.25,0.0
1665.37,1047.25,0.0
1667.92,1047.25,0.0
1670.46,1047.25,0.0
1673.0,1047.25,0.0
473.0,1094.5,0.0
475.542,1094.5,0.0
478.085,1094.5,0.0
480.627,1094.5,0.0
483.169,1094.5,0.0
485.712,1094.5,0.0
488.254,1094.5,0.0
490.797,1094.5,0.0
493.339,1094.5,0.0
495.881,1094.5,0.0
498.424,1094.5,0.0
500.966,1094.5,0.0
503.508,1094.5,0.0
506.051,1094.5,0.0
508.593,1094.5,0.0
511.136,1094.5,0.0
513.678,1094.5,0.0
516.22,1094.5,0.0
518.763,1094.5,0.0
521.305,1094.5,0.0
523.847,1094.5,0.0
526.39,1094.5,0.0
528.932,1094.5,0.0
531.475,1094.5,0.0
534.017,1094.5,0.0
536.559,1094.5,0.0
539.102,1094.5,0.0
541.644,1094.5,0.0
544.186,1094.5,0.0
546.729,1094.5,0.0
549.271,1094.5,0.0
551.814,1094.5,0.0
554.356,1094.5,0.0
556.898,1094.5,0.0
559.441,1094.5,0.0
561.983,1094.5,0.0
564.525,1094.5,0.0
567.068,1094.5,0.0
569.61,1094.5,0.0
572.153,1094.5,0.0
574.695,1094.5,0.0
577.237,1094.5,0.0
579.78,1094.5,0.0
582.322,1094.5,0.0
584.864,1094.5,0.0
587.407,1094.5,0.0
589.949,1094.5,0.0
592.492,1094.5,0.0
595.034,1094.5,0.0
597.576,1094.5,0.0
600.119,1094.5,0.0
602.661,1094.5,0.0
605.203,1094.5,0.0
607.746,1094.5,0.0
610.288,1094.5,0.0
612.831,1094.5,0.0
615.373,1094.5,0.0
617.915,1094.5,0.0
620.458,1094.5,0.0
623.0,1094.5,0.0
625.542,1094.5,0.0
628.085,1094.5,0.0
630.627,1094.5,0.0
633.169,1094.5,0.0
635.712,1094.5,0.0
638.254,1094.5,0.0
640.797,1094.5,0.0
643.339,1094.5,0.0
645.881,1094.5,0.0
648.424,1094.5,0.0
650.966,1094.5,0.0
653.508,1094.5,0.0
656.051,1094.5,0.0
658.593,1094.5,0.0
661.136,1094.5,0.0
663.678,1094.5,0.0
666.22,1094.5,0.0
668.763,1094.5,0.0
671.305,1094.5,0.0
673.847,1094.5,0.0
676.39,1094.5,0.0
678.932,1094.5,0.0
681.475,1094.5,0.0
684.017,1094.5,0.0
